year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,source,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,,,,,,,suggestions,DBE diagnostic,328,322,True,Teachers must not overlook the integration of Euclidean Geometry and Trigonometry in Analytical Geometry. The integration should not only be con¿ned to triangles and quadrilaterals but also extend to circles. Continued exposure to higher order questions will improve the skills of the learners in answering such questions.
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,,,,,,,suggestions,DBE diagnostic,352,345,True,"In class, learners should be encouraged to explain their strategy brieÀy when answering higher order questions. Other learners should be asked to point out errors in the explanation and to provide alternate approaches. This collaborative learning strategy should develop the creative thinking skills that are required in solving unseen problems."
2016,P2,5,TRIGONOMETRY,TRIG,5.1;5.4,Candidates continue to defy the instruction ‘without the use of a calculator’. No marks were awarded if a calculator was used in Q5.1 and Q5.4.,general,False,False,,errors,DBE diagnostic,146,143,True,
2016,P2,5,TRIGONOMETRY,TRIG,5.1.1,Errors in Q5.1.1 resulted from the incorrect selection and application of reduction formulae. Candidates made errors with the signs in the reduced form of the ratio. The most common errors were: sin 196° = sin(180° + 16°) = sin 16° or sin 196° = sin(180° – 196°) = –sin 16°,procedural,False,False,,errors,DBE diagnostic,297,273,True,
2016,P2,5,TRIGONOMETRY,TRIG,5.1.2,"Whilst many candidates were able to use the squares identity in attempting to answer Q5.1.2, they made fundamental errors in dealing with the square root. Most common errors were: 2 1 16 cos p  $ or 1 16 cos 2  p $ or p  1 16 cos $ .",general,False,False,,errors,DBE diagnostic,249,236,True,
2016,P2,5,TRIGONOMETRY,TRIG,,The question on bookwork was poorly answered. Many candidates attempted to introduce co-ratios to the RHS of the given formula. Some started with cos(A – B) = cos[90° – (A – B)]. This shows that little attention is paid to the theory in Trigonometry.,general,False,False,,errors,DBE diagnostic,272,250,True,
2016,P2,5,TRIGONOMETRY,TRIG,,"Many candidates failed to identify that 1 – cos22A could have been rewritten as sin22A. Instead they made many unnecessary double angle substitutions. Candidates also had diႈculty in dealing with the negative angle and the co-ratios. In an eႇort to get rid of the square root sign, some simply ignored it as if it was not in the question and others squared the expression without realising that they had now changed the question.",procedural,False,False,,errors,DBE diagnostic,436,429,True,
2016,P2,5,TRIGONOMETRY,TRIG,5.4;5.4.1;5.4.3,"Many candidates failed to use double or compound angle formulae to answer Q5.4. A common response to Q5.4.1 was that cosB= 10 3 . Candidates confused cos2B with 2cosB. Another common response was that cosB= 5 3 . From this point, candidates drew the correct sketch and proceeded to determine that sinB= 5 4 . Although candidates were able to expand Q5.4.3 correctly, they were unable to deal with the values of cosB or sinB, where these were not calculated earlier. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 172",procedural,False,False,,errors,DBE diagnostic,531,522,True,
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,243,239,True,Learners need to understand that knowledge of theory is integral in answering questions in trigonometry. There is no short-cut to this process. They need to learn the reduction formulae and know which formula to use in the given situation.
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,166,162,True,Teachers should not only focus on the expansions of the compound angles. They should also expect learners to identify the compound angle from the given expansion.
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,149,147,True,Learners must be advised to show all steps when working with reduction formulae. Marks are not awarded to candidates who make errors with the signs
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,150,146,True,"Learners must adhere to instructions. When the question states ‘without using a calculator’, it is expected that they should not use a calculator."
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,126,124,True,Learners should be advised to draw a sketch to assist in answering questions where they are not allowed to use a calculator.
2016,P2,5,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,123,120,True,Learners should justify all their steps. This can only be achieved if teaching is coupled with conceptual understanding.
2016,P2,6,TRIGONOMETRY,TRIG,,Candidates were unable to draw the graph of y = –cos2x correctly. Many struggled with the shape as they were unsure of the location of the turning points. Candidates were careless in plotting the x-intercepts accurately.Some even joined the points with a ruler. Candidates did not observe the domain of the graph and drew arrows at the end of the graph. Candidates did not indicate the co- ordinates of the critical values on the graph.,general,False,False,,errors,DBE diagnostic,442,436,True,
2016,P2,6,TRIGONOMETRY,TRIG,6.2,"It is evident that candidates are not aware of the transformations that are applied to the basic trigonometric functions and how these transformations impact on the equation of a trigonometric function. In Q6.2, candidates confused maximum value with range and gave the answer as an interval instead of a single value. Candidates did not realise that the answer they were looking for could be obtained from the y-coordinate of the maximum turning point.",general,False,False,,errors,DBE diagnostic,458,453,True,
2016,P2,6,TRIGONOMETRY,TRIG,,Many candidates could not solve the equation. They used compound angle formulae to expand both sides of the equation and this made the problem far more complicated than it really was. Many candidates resorted to using the calculator to solve the equation but they lost marks for leaving out key details in the working: +k.180° and k  Z . It was rather disappointing that some candidates managed to get to tan2x = 2 1  and then selected the incorrect quadrants for the ¿nal answer.,procedural,False,False,,errors,DBE diagnostic,490,482,True,
2016,P2,6,TRIGONOMETRY,TRIG,,Many candidates were able to correctly identify the critical values for the required interval but used the incorrect notation. They included the endpoints when the question required determining the interval for which ) ( ) ( x g x f . Some candidates gave answers that were outside the required interval. 173 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT,notation,False,False,interval,errors,DBE diagnostic,369,361,True,
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,273,267,True,"It is common practice for learners to use calculators to sketch graphs. Hence, they do not pay attention to certain critical features of these graphs. Although learners are expected to produce a sketch graph, there is still a high degree of accuracy required of them."
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,312,305,True,"Whilst the point-by-point approach is a valid way to introduce trigonometric graphs, the focus of attention should be on the critical features and characteristics of these graphs. Teachers should also highlight characteristics such as where the graph is increasing, decreasing, above and below the x-axis."
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,282,276,True,"When discussing the transformation of trigonometric graphs, learners must be alerted to how the critical features and characteristics of the basic graph change for each transformation. In this way they will be able to visualise the eႇect of a, p, qand k on the basic function."
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,103,102,True,Teachers should explain the diႇerent strategies that could be used to solving trigonometric equations.
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,199,194,True,It is advisable to make use of questions from past examination papers as a useful resource in the class. This will give learners some idea of what is required of them in this aspect of the work.
2016,P2,6,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,221,217,True,Teachers are encouraged to test learners ability to sketch and interpret graphs. Learners should be shown that increasing and decreasing functions that they apply in Algebra is still aplicable to trigonometric graphs.
2016,P2,7,TRIGONOMETRY,TRIG,,Candidates had diႈculty in seeing the diႇerent planes in the sketch.,general,False,False,,errors,DBE diagnostic,69,68,True,
2016,P2,7,TRIGONOMETRY,TRIG,7.1,"In Q7.1, candidates failed to identify that ABCD was a square and hence AOB is a right-angled triangle having AB as its hypotenuse. Some candidates were not able to apply the Theorem of Pythagoras correctly in ¨AOB. They did not realise that AO = OB. Some candidates attempted to use the distance formula to calculate the length of OB despite the fact that there were no coordinates given.",procedural,False,False,,errors,DBE diagnostic,395,389,True,
2016,P2,7,TRIGONOMETRY,TRIG,,Many candidates were confused with the 3-D orientation of the shape. Many did not realise that ¨EOB was right-angled. They could not select the correct sides and angles in ¨AEB. Many did not see that EB was common to both ¨EOB and ¨AEB. Very few realised that they needed to use the cosine rule to answer this question.,general,False,False,,errors,DBE diagnostic,326,319,True,
2016,P2,7,TRIGONOMETRY,TRIG,7.2,Candidates demonstrated poor algebraic manipulation skills. They were unable to make cos ș the subject of the formula in Q7.2.,general,False,False,,errors,DBE diagnostic,129,126,True,
2016,P2,7,TRIGONOMETRY,TRIG,7.2;7.3,Many candidates did not attempt Q7.3. They could not link Q7.2 and the given volume to solve for ș. Candidates also took the area of the base to be 3 instead of 9. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 174,general,False,False,,errors,DBE diagnostic,224,220,True,
2016,P2,7,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,156,153,True,Teachers should discuss the minimum requirements for each triangle rule to be used. It is advisable that these be discussed in conjunction with a sketch.
2016,P2,7,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,126,123,True,Teachers need to develop strategies to be used when solving right-angled triangles and triangles that are not right-angled.
2016,P2,7,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,196,194,True,"In Grades 10 and 11, learners should be exposed to problems that involve a combination of shapes in 2-D. This should develop the skill of identifying common sides and angles in composite shapes."
2016,P2,7,TRIGONOMETRY,TRIG,,,,,,,suggestions,DBE diagnostic,155,152,True,Learners should be encouraged to highlight the diႇerent triangles using diႇerent colours. This would allow them to identify the common sides and angles.
