year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2016,3.0,ANALYTICAL GEOMETRY,"In Q3.3, some candidates used the equation of AD and point F to determine the value of p. In this instance, they assumed that parallel lines have the same equations.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"In Q3.4, many candidates made the assumption that F was the midpoint of BC. Whilst this was indeed the case, the assumption had to be proven before it could be used in calculating the coordinates of B.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"Again in Q3.5, candidates failed to link the gradient of BC with that of AD. Some used 2 1 instead of 2.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"A lack of knowledge of Euclidean Geometry and its integration in Analytical Geometry made Q3.6 and Q3.8 particularly challenging. Candidates could not identify the cyclic quadrilateral or quadrilateral in Q3.6. Many assumed that FOGB is a cyclic quadrilateral without first proving it. In Q3.8, many candidates answered yes without providing any motivation. Further, a number of candidates provided the reason as tan-chord theorem instead of converse tan-chord theorem. These candidates were unaware of the diႇerence between a theorem and its converse.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"Candidates often referred to many angles as ș, without stating explicitly which angle they were referring to. This resulted in a number of angles having the same name but diႇerent values. This only served to confuse candidates even further.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"In Q3.7, candidates used the incorrect value of r or r2. Quite often, this was as a result of ignoring the fact that DB was the diameter of the circle and not the radius. Another common error was that candidates assumed that C was the centre of the circle instead of M. Suggestions for improvement",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"To answer Analytical Geometry well, learners should master the properties of quadrilaterals and triangles.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,Learners should be encouraged to show all the steps in the working. Continual practice should remedy the basic errors that learners make.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"Learners need to realise that when making a statement, they are in fact making a claim. Such claims must be justified. Therefore, learners must provide reasons for statements in Analytical Geometry.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,Learners should refrain from making assumptions about features in a question. These need to be proved first before the results can be used in an answer.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"The diႇerent topics in Mathematics should be integrated. Learners must be able to establish the connection between Euclidean Geometry and Analytical Geometry. In this regard, it is advisable for teachers to revise the properties of triangles and quadrilaterals before commencing with teaching Analytical Geometry.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,3.0,ANALYTICAL GEOMETRY,"The answers to some questions might seem trivial and learners are tempted to write down the answer only. However, there is high-powered reasoning behind this so-called trivial solution. Learners should show that they understand the high-powered reasoning in their answers and not because it happens to be so. Learners must show all their workings, especially where the answer requires more than one step of working. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 170",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"Whilst many candidates were able to answer Q4.1 correctly, many provided the incorrect reason. It is evident that language is still a major challenge as some candidates used inappropriate words in their reason: chord instead of diameter and facing instead of subtends.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,Candidates made very basic errors in answering Q4.2. Some swapped the x and y values in the formula. A number of candidates failed to simplify correctly.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"Candidates did not realise that TS was perpendicular to SR. They confused perpendicular lines with parallel lines in Q4.3. Consequently, many used the gradient of 2 5  instead of 5 2 in their calculations.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"In Q4.4.1, many candidates took r instead of r2 to be 4 1 36 . A number of candidates calculated the length of TM correctly but failed to use the fact that TR = 2 TM to calculate the final answer. Other candidates calculated and substituted the coordinates of T and M into the formula but called this distance TR. Some candidates first calculated the coordinates R and then correctly calculated the length of TR. This was very time consuming method of solving a 2 mark question.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,Some candidates made incorrect substitutions into the midpoint formula when answering Q4.4.2. It is of concern that candidates simplified 2 1 6 as 3. This shows that they have little understanding of a mixed number.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,A large number of candidates failed to realise that TSR was a right-angled triangle and that the question could be answered using basic trigonometric definitions. A number of candidates calculated the length of ST but could go no further; others selected incorrect sides in their attempt to determine sin R. Some candidates went on to calculate the size of angle R even though this was not required.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"In Q4.4.4, many candidates did not realise that TR was perpendicular to LK. Many assumed that TK = TR. Some started with b = 12a – 29, substituted T(3 ; 7) and concluded that LHS = RHS. They were not awarded any marks for this as it did not answer the question. Candidates had diႈculty in associating variable a as x and variable b as y in the equation.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,Many candidates struggled with this question. They did not link Q4.4.1 and Q4.4.4 with Q4.4.5. Hence they did not establish the necessary equations to answer this question. Those who managed to establish the equations were distracted by the large numbers that they encountered in their calculations. Some merely wrote down the coordinates of K without showing any working. Others used the midpoint formula on account of TK = TR. Suggestions for improvement,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"Teachers need to revise the concept of perpendicular lines and gradients, in particular that the tangent 171 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT is perpendicular to the radius at the point of contact.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,Learners must be taught to refrain from assuming facts that are not given. The order in which learners answer questions is important. You cannot use a result that you have not already shown to be true in an answer.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,Teachers must not overlook the integration of Euclidean Geometry and Trigonometry in Analytical Geometry. The integration should not only be confined to triangles and quadrilaterals but also extend to circles. Continued exposure to higher order questions will improve the skills of the learners in answering such questions.,,DBE diagnostic,moderate_language,Analytical Geometry
2016,4.0,ANALYTICAL GEOMETRY,"In class, learners should be encouraged to explain their strategy briefly when answering higher order questions. Other learners should be asked to point out errors in the explanation and to provide alternate approaches. This collaborative learning strategy should develop the creative thinking skills that are required in solving unseen problems.",,DBE diagnostic,moderate_language,Analytical Geometry
2016,5.0,TRIGONOMETRY,Candidates continue to defy the instruction ‘without the use of a calculator’. No marks were awarded if a calculator was used in Q5.1 and Q5.4.,,DBE diagnostic,moderate_language,Trigonometry
2016,5.0,TRIGONOMETRY,Errors in Q5.1.1 resulted from the incorrect selection and application of reduction formulae. Candidates made errors with the signs in the reduced form of the ratio. The most common errors were: sin 196° = sin(180° + 16°) = sin 16° or sin 196° = sin(180° – 196°) = –sin 16°,,DBE diagnostic,moderate_language,Trigonometry
2016,5.0,TRIGONOMETRY,"Whilst many candidates were able to use the squares identity in attempting to answer Q5.1.2, they made fundamental errors in dealing with the square root. Most common errors were: 2 1 16 cos p  $ or 1 16 cos 2  p $ or p  1 16 cos $ .",,DBE diagnostic,moderate_language,Trigonometry
2016,5.0,TRIGONOMETRY,The question on bookwork was poorly answered. Many candidates attempted to introduce co-ratios to the RHS of the given formula. Some started with cos(A – B) = cos[90° – (A – B)]. This shows that little attention is paid to the theory in Trigonometry.,,DBE diagnostic,moderate_language,Trigonometry
2016,5.0,TRIGONOMETRY,"Many candidates failed to identify that 1 – cos22A could have been rewritten as sin22A. Instead they made many unnecessary double angle substitutions. Candidates also had diႈculty in dealing with the negative angle and the co-ratios. In an eႇort to get rid of the square root sign, some simply ignored it as if it was not in the question and others squared the expression without realising that they had now changed the question.",,DBE diagnostic,moderate_language,Trigonometry
